org_id,reg_number,name,postcode,active,date_registered,activities,objects,source,income,spending,fye,Batch ID,web,company_number,UKCAT,ICNPTSO
GB-NIC-102575,NI102575,Radius Housing Association Limited,BT9 6AA,True,2016-04-04,"Radius Housing Association provides housing, care and support to over 33,000 homes throughout Northern Ireland. Radius was established in 2017 following the merger of Helm and Fold housing associations and draws on over 80 years of combined experience to make a positive impact on housing and communities into the future. Radius is now one of the leading housing associations in Northern Ireland. Radius has also developed a range of services that allow us to offer our clients the right level of support in their own home or in our accommodation:- # Housing for Older People with Dementia and the Frail Elderly # Supported Housing # Day Care visits # Personal Pendant Alarms # Telemonitoring service (monitoring patient’s vital signs in their home) # Assistance for people with a disability to make home adaptations Radius's services are delivered in partnership with the Northern Ireland Housing Executive, the Department for Communities and the Health and Social Care Trusts.","A2 The association is formed for the benefit of the community. Its objects shall be to carry on for the benefit of the community: A2.1 the business of providing housing, accommodation, assistance to help house people and associated facilities and amenities for the preventions of relief or poverty or for those in need by reason of youth, age, ill health, disability, financial hardship or other disadvantage A2.2 any other charitable object that can be carried out by an Industrial and Provident Society registered as a housing association by the Department.",CCNI,89758224,81076107,,Top charities,http://www.radiushousing.org,,HO104,F30
GB-NIC-102724,NI102724,Simon Community Northern Ireland,BT2 8DS,True,2015-08-06,"Simon Community NI was established to provide relief of poverty, suffering and distress and in particular to establish within Northern Ireland houses and residential accommodation to give shelter and care for homeless people being in necessitous circumstances. Vision: Homelessness is Ended. Mission: We exist to support people who are homeless or at risk of becoming homeless o achieve a meaningful and independent place in their community. Strategic Objectives: 1. Deliver client led solutions to support people who are homeless and reduce the number of people who are at risk of becoming homeless; 2. Positively influence public policy to ensure homelessness is unacceptable; 3. Be a sustainable, ambitious organisation recognised for its excellence in service delivery as well as staff care and development.","Simon Community NI was established to provide relief of poverty, suffering and distress and in particular to establish within Northern Ireland houses and residential accommodation to give shelter and care for homeless people being in necessitous circumstances.",CCNI,9222121,9344198,,Top charities,http://www.simoncommunity.org,,,D33
GB-NIC-103066,NI103066,Habinteg Housing Association (Ulster) Ltd,BT18 9JE,True,,"Habinteg plans, develops and manages social housing schemes in urban and rural areas throughout Northern Ireland and works with a number of partner organisations in providing supported accommodation. The Association has a voluntary Board and 80+ members of staff based at offices in Holywood, Derry/Londonderry and residentially across the region. The Association’s directly managed housing stock provides a vast range of housing solutions, from large and medium sized suburban developments to inner city apartments to individual rural cottages. Partnership projects include sensitively designed housing with care schemes, temporary accommodation for people who are homeless, and housing initiatives for people with additional physical, mental and/or social needs. Managed housing stock is in excess of 1800 units at more than 90 locations and 18 partnership projects.","Objects A2 The association is formed for the benefit of the community. Its objects shall be to carry on for the benefit of the community: A2.1 the business of providing housing, accommodation, assistance to help house people and associated facilities and amenities for the prevention or relief of poverty or for those in need by reason of youth, age, ill health, disability, financial hardship or other disadvantage A2.2 any other charitable object that can be carried out by an Industrial and Provident Society registered as a housing association by the Department.",CCNI,15335669,14428566,,Top charities,http://habinteg-ulster.co.uk,,,F30
GB-NIC-103226,NI103226,Extern Group,BT36 4PE,True,,"Extern Group’s overarching mission is to help people to improve their lives and make communities safer. The charity manages the governance, financial and human resources, learning and development, business development, safeguarding and Health & Safety and estates and fleet, welfare and support for all organisations that form part of the Extern family of charitable companies. This enables those organisations to focus on direct service provision targeted at their direct beneficiaries including in NI: Children and young people who are supported through early intervention, prevention and diversionary services to remain in the community with their families; people who are homeless, at risk of homelessness or have been rehoused after a period of homelessness and are dealing with a range of complex issues such as poor mental health, addiction and dependence, anti-social behaviour; adults and young people who are unable to access mainstream education or training due to complex lives, offending and anti-social behaviours, who can attend Extern's alternative education and training programmes; people who have offended and are now resettling in the community and are provided with a range of support to promote rehabilitation and reduce their likelihood of re-offending; individuals/families who have been granted refugee status and given leave to remain. The Extern Group charity provides facilitation, administration and management of key personnel for partnerships between members of the Extern family of charities and other voluntary and public sector organisations to deliver a range of social welfare programmes. In addition Extern Group also provides direct support to social work students and other charitable organisations engaged in providing social work experience for students.","The charity’s objects (“Objects”) are specifically restricted to the following: (1) To advance mutual understanding, respect and practical co-operation by promoting best practice in the provision of services in response to the assessed needs of children, adults, families and communities, in order to promote social inclusion and reduce the incidence of anti-social and criminal behaviour affecting people of the United Kingdom and Ireland. (2) Nothing in these articles shall authorise an application of the property of the charity for purposes which are not charitable in accordance with section 2 of the Charities Act.",CCNI,20842330,21281437,,Top charities,http://www.extern.org,618684,,G11
GB-NIC-103470,NI103470,Inspire Wellbeing,BT1 1RD,True,,"Niamh manages 15 Mental Health Day Support Schemes providing support to nearly 1,000 individuals. These are located in Armagh, Ballymena, South, East and West Belfast, Castlederg, Cookstown, Dungannon, Enniskillen, Lisnaskea, Londonderry, Magherafelt, Newtownards, North East Antrim and Omagh. Niamh also manages 2 Older Peoples Day Support Schemes, located in Irvinestown and Roslea. Niamh provides 11 24-hour staffed Supported Housing Schemes which are located in Antrim, Ballymoney, Bangor, Belfast and Cookstown. Niamh also provides 35 non-24 hour staffed schemes located throughout Northern Ireland. Niamh's Supported Housing promotes social inclusion by providing a safe homely environment in which people are supported to develop their life skills and maintain their tenancies. Niamh's Floating Support Services, based in Bangor, Newtownards and Omagh, are flexible locally based projects designed to assist individuals with mental health needs to access accommodation, maintain their home / tenancy and develop their ability to live independently in their own community. Niamh's Advocacy Services, based in Antrim, Armagh and Belfast, are independent services designed to listen carefully to the compliments, concerns, problems or issues that individuals may be experiencing whilst using mental health services and to give those people a voice. Niamh's Beacon Support Services , based in West Belfast and Londonderry, work in partnership with Sheltered Housing Schemes which provide accommodation for people with physical or mental health needs or older people. These services offer flexible and responsive social care to enhance the quality of life of individuals living in the schemes.","(1) To promote, support and explore flourishing mental wellbeing throughout society to achieve mental health and wellbeing for all; (2) to work for and promote the preservation and development of mental health for all those with mental health and learning disability needs; (3) to provide care and support including floating support and to promote and take steps to enable full and independent living for older people and/or persons with mental health and/or learning disability needs; (4) to assist those in need by the provision of domiciliary care for those with or without mental health issues; (5) to work for and promote the study of and research into mental health and learning disability and to obtain and make records of and disseminate information concerning the same for the public benefit; (6) to promote and advance the needs and provide for the relief and support of people affected by mental illness and to promote good mental health; (7) to advance the education of the public to promote good mental health and wellbeing; and (8) to provide general wellbeing services including recreation and educational courses and materials and day support services to promote the general wellbeing of the public.",CCNI,28244666,28206297,,Top charities,http://www.inspirewellbeing.org,,,D19
GB-NIC-103565,NI103565,Ulster Independent Clinic Limited,BT9 5JH,True,,The hospital provides the following facilities and services to achieve its purpose: • In and day patient rooms • Operating theatres • Recovery wards • Outpatient Department • Physiotherapy Department • X-ray Department • Pharmacy • Cellular Pathology Laboratory,"To prevent, relieve and cure sickness and ill-health of every kind (including physical injuries) and to promote health in anyway which shall be for the time being charitable in law and in particular (but without either derogating from the generality of the foregoing or extending the scope thereof to objects or purposes which are not in law charitable objects or purposes) by providing facilities gratuitously or otherwise according to their means for patients resident (and, if thought fit, non-resident) in nursing homes, hospital pay beds and similar institutions, which objects are hereinafter called ""the Main Objects"".",CCNI,28667271,28872873,,Top charities,http://www.ulsterindependentclinic.com,12066,,C21
GB-NIC-103672,NI103672,Praxis Care,BT9 7AA,True,,"Praxis Care is a major provider of services for adults and children with a learning disability, mental ill health, acquired brain injury and for older people, including people with dementia.","The Company is established for exclusively charitable purposes namely: 1. To promote the preservation and safeguarding of mental health, all forms of mental illness, disability or any other condition or circumstance and to include, without limitation, those persons who have a learning disability or illness of old age or other condition, 2. To promote and undertake research into the special problems of mental illness, disability or any other condition or circumstance and to include the learning disabled and the elderly, 3. To promote the rehabilitation, training, education therapy and health care of those persons aforementioned, 4. To advance the education of the public in all aspects of mental health, all forms of mental illness, disability or any other condition or circumstance, 5. To undertake any other charitable purpose. 6. To promote the interests of Praxis Housing Association Limited a company incorporated in the Republic of Ireland with company number E0369755 having its registered office at c/o 5 Lindenlea, Silversprings, Clonmel, Co Tipperary and having its charitable status (“The Other Company”) and any other company having charitable status which is for the time being the subsidiary, holding company or subsidiary of any holding company of the Company, or is otherwise directly or indirectly associated with the Company in any manner whatever (“any other associated company”), and in particular by paying or discharging the liabilities thereof or giving any undertaking to do so, by giving any indemnity or guarantee in respect of such liabilities and by giving any security or charge for any such indemnity or guarantee or for the payment of money or performance of obligations by any such company as aforesaid, either with or without consideration and whether or not any benefit flows to the Company other than the promotion of such interests as aforesaid to the intent that the promotion of interests of the Other Company and any other associated company shall be an object and not a power of the Company PROVIDED ALWAYS that nothing in this sub-clause shall be deemed to infer or create any relationship between the Company and the Other Company which would place the Other company in breach of any lawful requirement or which would extend to the Company any legislation or other regulatory provision that currently applies to the Other Company by virtue of its status as a housing association.",CCNI,39584383,37928383,,Top charities,http://www.praxiscare.org.uk,17623,,D13
GB-NIC-103729,NI103729,National Museums And Galleries Of Northern Ireland,BT18 0EU,True,2015-11-08,"National Museums Northern Ireland comprises the Ulster Museum, the Ulster American Folk Park and the Ulster Folk and Transport Museum. The organisation is responsible for caring for and developing the National Collections on behalf of the people of Northern Ireland. National Museums Northern Ireland: - Provides excellent museum environments to enhance understanding of, and respect for, our culture, history and heritage - Provides public access to collections and artefacts in public ownership - Delivers high quality learning programmes to children and adults in partnership with schools, colleges and universities - Increases cultural participation for a wide cross-section of Northern Ireland society, contributing to equality and community cohesion. National Museums Northern Ireland delivers a high quality programme of exhibitions which showcase the collections we hold on behalf of the public as well as providing additional opportunities for cultural advancement and learning through the provision of selected temporary and travelling exhibitions. Exhibitions are accompanied by public programming activity which seeks to engage the widest possible audience and can run from events based on the exhibition or collections themes to hands on workshops in interactive learning areas. The museum recognises that our audiences will have a range of learning styles and abilities and education programmes are reflective of this requirement. Schools, colleges and universities work in partnership with us to ensure that people can access our learning programmes whilst we work with local communities to enable non-traditional users to benefit from learning opportunities.","a) care for, preserve and add to the objects in its collections; b) secure that the objects are exhibited to the public and assist the public by interpreting the significance of the objects; c) secure that the objects are available to persons seeking to inspect them in connection with study or research; and d) generally promote the awareness, appreciation and understanding by the public of- i. art, history and science; ii. the culture and way of life of people; and iii. the migration and settlement of people, both by means of the Board’s collections and by such other means as the Board considers appropriate.",CCNI,22225696,18777813,,Top charities,http://www.nmni.com,,,A11
GB-NIC-103840,NI103840,Clanmil Housing Association Limited,BT1 2DX,True,2015-09-09,"Clanmil Housing provides high quality, affordable homes for rent throughout Northern Ireland and helps facilitate home ownership for people who cannot afford to purchase a home outright. By providing efficient, value for money maintenance and a responsive repair service we ensure that our tenants have high quality, comfortable homes they can be proud of. We work closely with local communities and their representatives to ensure that that the homes we build really meet their needs. Our homes are well designed with energy efficiency features. We work with our tenants to develop innovative solutions to problems and deliver community development programmes that address their needs and interests. We work in partnership with local authorities, social enterprises, residents groups and other agencies on: training and access to jobs; social, sport and wellbeing programmes; reducing anti-social behaviour; helping our tenants manage their personal finances. As with many in Northern Ireland, we believe that people who wish to live in mixed neighbourhoods should have that opportunity and we are committed to continuing to deliver shared neighbourhoods. Looking to the future, we believe we can make a real difference for our tenants by focusing our efforts in four key areas: 1. Customer: We will understand our customers better and focus everything we do on providing the best possible homes and services. 2. Organisation: We will develop our people and the organisation to ensure we are best placed to deliver great homes and services that matter. 3. Growth: We will build more homes for people who need them. 4. Communication: We will communicate better with our stakeholders so that they know what decisions we have taken and why.","The objects of the Association (as set out in the Rules) shall be to carry on, for the benefit of the community, the business of: (a) providing houses or hostels and any associated amenities for persons in necessitous circumstances upon terms appropriate to their means; (b) providing for aged, disabled, handicapped (whether mentally or physically) or chronically sick persons in need thereof houses or hostels and any associated amenities specially designed or adapted to meet the disabilities and requirements of such persons; (c) providing services, advice or assistance upon terms appropriate to their means to aged, disabled, handicapped (whether mentally or physically) or chronically sick persons in need thereof in arranging or carrying out works of improvement, repair or maintenance to houses occupied by them, and providing any associated amenities specially designed or adapted to meet the disabilities and requirements of such persons.",CCNI,34338308,28722384,,Top charities,http://www.clanmil.org,,,F30
GB-NIC-103983,NI103983,Down And Connor Diocesan Trust,BT15 4DE,True,,"The work of priests is teaching the faith, celebration of services and the pastoral care of all people the priest comes in contact with. The parishes reach out to the wider community, provide comfort, assistance and material help to the suffering and this is demonstrated by the role of the parish priest, parish committees, the family ministry and a number of organisations which the charity operates on a daily basis. The charity manages: Our Lady’s Home which provides 24 hour nursing care to the frail, elderly and mentally infirm as well as day care facilities and with 86 beds: Glenmona Resource Centre provides specialist residential care for children aged 10 to 17 years referred by Health and Social Services Trust under a voluntary arrangement or a care order. All the children have suffered or at risk of suffering significant harm and require specialist help to support and promote their development. Collections of money, food, clothes for the homeless in the UK and overseas, assisting disabled adults and children in their daily lives, visiting the sick and elderly in their homes and in hospital, visiting prisoners and asylum seekers, counselling the bereaved and those with relationship difficulties, visiting schools all form part of the daily works of the charity and the benefits deriving from those works is the building up of social capital, contributing to the common good of the wider community, strengthening relationships of other denominations and promoting ecumenical and cross-community links which are important for the continued realisation of peace in Northern Ireland. Missionaries quite frequently return from overseas to advise parishioners of the works they have been able to undertake as a consequence of fundraising in particular parishes. The charity contributed over £850K to Trocaire which is an all-Ireland charity which supports people in the developing world to improve their lives, meet their basic needs and ensure their human dignity",(1) the advancement of the Roman Catholic religion in the Roman Catholic Diocese of Down & Connor subject to any future curtailment or addition of area made in accordance with the laws and regulations of the Roman Catholic Church (2) the advancement of any charitable purpose supported by the Roman Catholic Church throughout the world or in any part of the world,CCNI,18858000,20669000,,Top charities,http://www.downandconnor.org,,,I10
GB-NIC-104483,NI104483,The Presbyterian Church In Ireland,BT1 6DW,True,2016-05-07,"Comment on matters of public importance from a Biblical perspective, issue statements on church policy relevant to the public domain. Maintain relationships with local, regional and national government, make representations and respond to consultations on relevant issues. Develop relationships with other Church bodies, charities, secular organisations and civic society. Monitor inter-church bodies of which the Presbyterian Church in Ireland is a member. Provide nominations to education and other state bodies where the Church is a stakeholder. Select, train and develop full and part-time ministers, offer pastoral care to them and their families. Select, train and support deaconesses and oversee their deployment. Maintain and manage Union Theological College, a third-level institution and a recognised College of Queen’s University, Belfast. Provide a conciliation service for church members. Resource presbyteries and congregations in worship; discipleship, nurture & teaching, pastoral care, world mission; and evangelism, outreach and good relations in the community and workplace. Enable the development of ministry among: youth and children; women; young adults; families. Provide marriage and counselling services. Provide support for local congregations in finance, health & safety and personnel issues. Develop strategic priorities in all-age mission in Ireland. Enable new church development and church planting. Support chaplaincy services in the Forces, Healthcare, Prisons, Universities and Colleges. Undertake overseas mission, develop partnerships with overseas Churches, send personnel overseas. Promote world development issues and facilitate thinking on issues of global concern. Deliver a social witness service to the wider community in partnership with appropriate organisations. Undertake policy development and administration of the Taking Care programme for the protection of children and vulnerable adults. Support a ministry to those with hearing impairment.","THE PRESBYTERIAN CHURCH IN IRELAND, as a Reformed Church within the wider body of Christ is grounded in the Scriptures, and exists to love and honour God through faith in His Son and by the power of His Spirit, and to enable her members to play their part in fulfilling God's mission to our world",CCNI,27209447,27725264,,Top charities,http://www.presbyterianireland.org,,,I10
GB-NIC-104605,NI104605,Grand Opera House Trust,BT2 7HR,True,,"The Grand Opera House Trust promotes, maintains, improves and advances the education of the public of Northern Ireland in the arts at the Grand Opera House, Belfast, presenting an outstanding and varied programme of arts, including musicals, ballet, opera, drama, comedy, dance, family shows and pantomime. We support local amateur and professional production companies as well as striving to attract world class theatrical productions to our renowned stage in Belfast and deliver the highest quality artistic productions in an accessible way to the public of Northern Ireland. Careful consideration is given to the accessibility of the theatre to ensure that it is accessible for all, including those from disadvantaged areas and those requiring assistance to attend the theatre. We have an “Access for All Scheme” which includes assisted and relaxed performances and provide circa 3,000 complimentary companion seats to those who require essential assistance to encourage customers with a disability to attend the theatre. In addition to the education of audiences through high quality theatrical performances Grand Opera House Trust provides education and outreach programmes involving schools, community groups and individuals, including workshops, professional classes, talks/seminars and demonstrations. Through its education and outreach programmes the Trust extends the range and reach of its work, often working with disadvantaged communities, and nurtures new talent and skills via participation in our outreach programmes e.g. the Summer Youth Project. The Grand Opera House is an historic listed building. The historic nature of the 1895 Frank Matcham theatre plays an important role in the educational aspect of our work via the promotion of the history and heritage of the theatre and its important role in the life of the city.","The Grand Opera House Trust is established to promote, maintain, improve and advance the education of the public of Northern Ireland in the arts (including the art of drama, operatic arts, other performing arts and the visual arts) at the Grand Opera House, Belfast.",CCNI,9738796,8454187,,Top charities,http://www.goh.co.uk,28078,,A11
GB-NIC-105105,NI105105,The Community Foundation For Northern Ireland,BT12 4HQ,True,,"The Community Foundation for Northern Ireland works with local and international donors to provide grants and support to a wide range of community groups and individuals mainly in Northern Ireland but also outside Northern Ireland, particularly helping them to address issues of poverty and social justice.",The Trustees shall hold the Trust Property subject to any special trusts or conditions affecting the same in trust to apply the same as to capital and income for such charitable purposes or objects within Northern Ireland and in such manner as the Trustees in their absolute discretion think fit. Provided that no part of the Trust Property shall be applied for:- (i) The advancement of religion; (ii) The establishment or endowment of any school or institution providing further education within the meaning of the Education and Libraries (Northern Ireland) Order 1972; (iii) The Provision of assistance to any Housing Association within the meaning of the Housing (Northern Ireland) Order 1976.,CCNI,9863391,10076696,,Top charities,http://www.communityfoundationni.org,,,H10
GB-NIC-105166,NI105166,Bessbrook Congregation Of The Presbyterian Church In Ireland,BT35 7NE,True,,"Hold services of worship and other religious activities. These, and all that follows, are open to anyone of appropriate age and/or gender to access, without regard to whether they are members of our congregation. Through prayer, support our members, our own church, other Christian Churches, the community, and leaders in society and government. Organise meetings and events that promote our charitable purpose. Participate in the life of the local community. Participate in and support what the Presbyterian Church in Ireland and the supervising Presbytery does. Support other secular and Christian organisations and charities through volunteering, financial gifts and prayer.","THE PRESBYTERIAN CHURCH IN IRELAND, as a Reformed Church within the wider body of Christ is grounded in the Scriptures, and exists to love and honour God through faith in His Son and by the power of His Spirit, and to enable her members to play their part in fulfilling God's mission to our world",CCNI,9363476,13682996,,Top charities,,,,I10
GB-NIC-105256,NI105256,Derry Diocesan Trust,BT48 9AP,True,2016-07-07,"The work of the priests of the Diocese is teaching the faith, the celebration of religious services and the pastoral care of all people with whom they come in to contact. The parishes within the Diocese reach out to the wider community and provide comfort, assistance and material help to the suffering. This is demonstrated by the role of the Parish Priest, parish committees, family ministry and a number of organisations which the charity supports which operate on a daily basis. Caring for the elderly and infirm, caring and supporting those who are disadvantaged, fundraising and collecting food and clothing for the homeless and disadvantaged in Northern Ireland, Ireland and overseas, assisting disabled adults and children in their daily lives, visiting the sick and elderly in their homes and hospital, visiting prisoners and asylum seekers, counselling the bereaved and those with relationship difficulties and visiting and supporting schools all form part of the daily work of the charity and the benefits that are derived from this work include the building up of social capital, contributing to the common good of the wider community, strengthening relationships with other faith denominations and promoting ecumenical and cross-community links which are important for the continued realisation of peace in Northern Ireland. The parishes of the Diocese raise amounts of around £300,000 to £400,000 annually and contribute this to Trocaire which is an all-Ireland charity supporting communities in the developing world to improve their lives, meet their basic needs and protect their human dignity. Missionaries frequently return from overseas to report to parishes on the work that they have been able to undertake as a result of fundraising in the Diocese.",(1) The advancement of the Roman Catholic religion in the Roman Catholic Diocese of Derry subject to any future curtailment or addition of area made in accordance with the laws and regulations of the Roman Catholic Church. (2) The advancement of any charitable purpose supported by the Roman Catholic Church throughout the world or in any part of the world.,CCNI,13423871,11305185,,Top charities,http://www.derrydiocese.org,,,I10
GB-NIC-105832,NI105832,Early Years - The Organisation For Young Children,BT12 6TA,True,2017-03-04,"In particular the 'Objects' section of the organisation's Articles further outlines the following activities linked with the specified purpose as including: to provide information, advice, support services and training to the beneficiaries; to support and develop projects, either alone or in partnership with statutory or voluntary organisations, which encourage the beneficiaries to understand and provide for the needs of children; to encourage, develop and support the formation of playgroups, parent and toddler groups, full daycare groups, crèches and other such groups; to encourage the study of the needs of children and to stimulate and educate the public interest in this and other related educational and social fields; to act as a representative for the beneficiaries in relation to government policies and legislation; to administer programmes of funding to support any or all of the charitable purposes of the Company; and to advance any other exclusively charitable purpose as the directors may, from time to time, decide in accordance with the law of charity.","The Company’s objects (‘Objects’) are specifically restricted to the following: To promote and enhance the development and education of children aged 0-18 years (or under the age of 21 years where a young person is a disabled person within the meaning of the Disability Discrimination Act 1995), their parents or carers, and those who work with, or provide services to, them (hereinafter called ‘the beneficiaries’) in Northern Ireland and in any other part of the world and in particular: a) to provide information, advice, support services and training to the beneficiaries; b) to support and develop projects, either alone or in partnership with statutory or voluntary organisations, which encourage the beneficiaries to understand and provide for the needs of children; c) to encourage, develop and support the formation of playgroups, parent and toddler groups, full daycare groups, crèches and other such groups; d) to encourage the study of the needs of children and to stimulate and educate the public interest in this and other related educational and social fields; e) to act as a representative for the beneficiaries in relation to government policies and legislation; f) to administer programmes of funding to support any or all of the charitable purposes of the Company; g) to advance any other exclusively charitable purpose as the directors may, from time to time, decide in accordance with the law of charity.",CCNI,9693381,9851977,,Top charities,http://www.early-years.org,23257,,D11
GB-NIC-106107,NI106107,Apex Housing Association Limited,BT48 6HL,True,,"To provide, for the benefit of the community, housing, accommodation, assistance to help house people and associated facilities and amenities for the prevention or relief of poverty or for those in need by reason of youth, age, ill health, disability, financial hardship or other disadvantage. To carry on, for the benefit of the community, any other charitable object according to the law of Northern Ireland that can be carried out by an Industrial and Provident Society registered as a housing association by the Department","The association is formed for the benefit of the community. Its objects shall be to carry on for the benefit of the community: - the business of providing housing, accommodation, assistance to help house people and associated facilities and amenities for the prevention or relief of poverty or for those in need by reason of youth, age, ill health, disability, financial hardship or other disadvantage - any other charitable object that can be carried out by an Industrial and Provident Society registered as a housing association by the Department.",CCNI,51241557,49048772,,Top charities,http://www.apex.org.uk,,,F30
GB-SC-SC000038,SC000038,Inspire (Partnership Through Life) Ltd,AB24 5HP,True,,"(1) To relieve those in need by reason of age or disability or some other disadvantage resulting in additional support needs, within Scotland, which may include (without prejudice to that generality):- i (A) providing, arranging for, assisting in or promoting the provision of accommodation, care and other services for such individuals, and/or managing such services; (8) advancing (through education, training and work experience) the employment prospects of such individuals; (C) providing social inclusion opportunities for such individuals; (D) conducting research into or reviews of the needs of such individuals. (2) To promote and/or support other similar projects and programmes which further charitable purposes","(1) To relieve those in need by reason of age or disability or some other disadvantage resulting in additional support needs, within Scotland, which may include (without prejudice to that generality):- i (A) providing, arranging for, assisting in or promoting the provision of accommodation, care and other services for such individuals, and/or managing such services; (8) advancing (through education, training and work experience) the employment prospects of such individuals; (C) providing social inclusion opportunities for such individuals; (D) conducting research into or reviews of the needs of such individuals. (2) To promote and/or support other similar projects and programmes which further charitable purposes",OSCR,12478305,12445227,,Top charities,http://www.inspireptl.org.uk,,,D13
GB-SC-SC000123,SC000123,Robert Gordon's College,AB10 1FE,True,1992-01-01,The advancement of education.,The advancement of education.,OSCR,20563000,20611000,,Top charities,http://www.rgc.aberdeen.sch.uk,,,B13
GB-SC-SC000175,SC000175,Live Active Leisure Limited,PH1 5HS,True,,"4. The objects for which the company is established are: 4.1 the advancement of public participation in sport 4.2 the provision of recreational facilities, or the organisation of recreational activities, with the object of improving the conditions of life for the persons for whom the facilities or activities are primarily intended   and the carrying on of such other related activities (providing they further a charitable purpose or purposes) as are consistent with the purposes set out in paragraphs (a) and (b) above.","4. The objects for which the company is established are: 4.1 the advancement of public participation in sport 4.2 the provision of recreational facilities, or the organisation of recreational activities, with the object of improving the conditions of life for the persons for whom the facilities or activities are primarily intended   and the carrying on of such other related activities (providing they further a charitable purpose or purposes) as are consistent with the purposes set out in paragraphs (a) and (b) above.",OSCR,10470834,12191196,,Top charities,http://www.liveactive.co.uk,,,A21
GB-SC-SC000278,SC000278,Heriot-Watt University,EH14 4AS,True,,"The University shall engage in, and promote, original research and shall be a teaching, examining and awarding body. Its objects shall be to advance education, knowledge and wisdom by research, knowledge exchange, scholarship, learning and teaching, for the benefit of individuals and society at large (hereinafter called 'the Objects').","The University shall engage in, and promote, original research and shall be a teaching, examining and awarding body. Its objects shall be to advance education, knowledge and wisdom by research, knowledge exchange, scholarship, learning and teaching, for the benefit of individuals and society at large (hereinafter called 'the Objects').",OSCR,237349000,265903000,,Top charities,http://www.hw.ac.uk,,ED103,B21
GB-SC-SC000874,SC000874,Kingdom Housing Association Limited,KY6 2DA,True,2000-11-04,"2.1 to provide for the relief of those in need by reason of age, ill-health, disability, financial hardship or other disadvantage through the provision, construction, improvement and management of land and accommodation and the provision of care; and 2.2 any other purpose or object permitted under Section 24 of the Housing (Scotland) Act 2010 which is charitable both for the purposes of Section 7 of the Charities and Trustee Investment (Scotland) Act 2005 and also in relation to the application of the Taxes Acts.","2.1 to provide for the relief of those in need by reason of age, ill-health, disability, financial hardship or other disadvantage through the provision, construction, improvement and management of land and accommodation and the provision of care; and 2.2 any other purpose or object permitted under Section 24 of the Housing (Scotland) Act 2010 which is charitable both for the purposes of Section 7 of the Charities and Trustee Investment (Scotland) Act 2005 and also in relation to the application of the Taxes Acts.",OSCR,22733000,20316000,,Top charities,http://www.kingdomhousing.org.uk,,,F30
GB-SC-SC001026,SC001026,Link Group Ltd,EH14 1RL,True,1985-09-08,"2 The objects of the Association are: 2.1 to provide for the relief of those in need by reason of age, ill-health, disability, financial hardship or other disadvantage through the provision, construction, improvement and management of land and accommodation and the provision of care; and 2.2 any other purpose or object permitted under Section 24 of the Housing (Scotland) Act 2010 which is charitable both for the purposes of Section 7 of the Charities and Trustee Investment (Scotland) Act 2005 and also in relation to the application of the Taxes Acts.","2 The objects of the Association are: 2.1 to provide for the relief of those in need by reason of age, ill-health, disability, financial hardship or other disadvantage through the provision, construction, improvement and management of land and accommodation and the provision of care; and 2.2 any other purpose or object permitted under Section 24 of the Housing (Scotland) Act 2010 which is charitable both for the purposes of Section 7 of the Charities and Trustee Investment (Scotland) Act 2005 and also in relation to the application of the Taxes Acts.",OSCR,102714000,154366000,,Top charities,http://www.linkhousing.org.uk,,HO104,F30
GB-SC-SC001514,SC001514,Hansel Foundation,KA1 5PU,True,,"4.1 the advancement of health, social care and integration for children, young people and adults who are in need by reason of any disability or disadvantage arising from any physical or mental state, age, accident or as a result of any disease or infection or with learning disabilities, mental health or any other special needs or circumstances. This will include the support and undertaking of research into the causes, implications and treatment of factors affecting this group of individuals 4.2 the advancement of education and equality for children, young people and adults who are in need by reason of any disability or disadvantage arising from any physical or mental state, age, accident or as a result of any disease or infection or with learning disabilities, mental health or any other special needs or circumstances, 4.3 the relief of stress and financial needs experienced by their families and carers through, but not limited to, the provision of accommodation, support, education and training, and 4.4 the advancement of citizenship, enabling people who are in need to be active citizens individually and through employment or community organisations and networks.","4.1 the advancement of health, social care and integration for children, young people and adults who are in need by reason of any disability or disadvantage arising from any physical or mental state, age, accident or as a result of any disease or infection or with learning disabilities, mental health or any other special needs or circumstances. This will include the support and undertaking of research into the causes, implications and treatment of factors affecting this group of individuals 4.2 the advancement of education and equality for children, young people and adults who are in need by reason of any disability or disadvantage arising from any physical or mental state, age, accident or as a result of any disease or infection or with learning disabilities, mental health or any other special needs or circumstances, 4.3 the relief of stress and financial needs experienced by their families and carers through, but not limited to, the provision of accommodation, support, education and training, and 4.4 the advancement of citizenship, enabling people who are in need to be active citizens individually and through employment or community organisations and networks.",OSCR,11417374,11168353,,Top charities,http://www.hansel.org.uk,,,D13
